looptime,ax,ay,az,gx,gy,gz,baro_temp,baro_pressure
515447,-0.09,-0.06,-1.02,0.25,0.17,0.02,30.01,96728.85
515485,-0.09,-0.05,-1.02,0.04,0.08,0.05,30.01,96728.85
515524,-0.09,-0.06,-1.02,-0.1,-0.03,0,30.01,96725.19
515561,-0.09,-0.05,-1.01,0.19,0.18,0.26,30.01,96726.99
515596,-0.09,-0.06,-1.02,0.35,-0.32,-0.15,30.01,96726.99
515633,-0.09,-0.05,-1.02,0.19,-0.09,0.07,30.01,96725.69
515672,-0.1,-0.05,-1.02,0.33,0.09,0.1,30.01,96725.69
515707,-0.09,-0.05,-1.02,0.12,0.12,0.19,30.01,96724.33
515748,-0.09,-0.05,-1.02,0.27,-0.14,0.03,30.01,96724.33
515785,-0.09,-0.05,-1.02,0.06,-0.01,-0.01,30.01,96726.85
515822,-0.09,-0.05,-1.02,0.12,0.25,-0.09,30.01,96726.85
515859,-0.09,-0.05,-1.02,0.36,-0.04,-0.13,30.01,96726.85
515896,-0.09,-0.05,-1.02,0.07,0.21,-0.01,30.01,96726.55
515933,-0.09,-0.05,-1.02,0.16,0.02,0.14,30.01,96726.55
515970,-0.09,-0.05,-1.02,-0.08,0.12,-0.04,30.01,96726.22
516006,-0.1,-0.05,-1.02,0.48,0.17,-0.13,30.01,96726.22
516048,-0.09,-0.06,-1.02,0.16,0.02,0.13,30.01,96727.55
516084,-0.09,-0.05,-1.02,0.19,-0.03,-0.06,30.01,96726.55
516121,-0.09,-0.05,-1.01,-0.3,0.17,-0.13,30.01,96726.55
516159,-0.09,-0.05,-1.03,0.21,0.12,-0.04,30.01,96727.88
516196,-0.1,-0.06,-1.02,0.15,0.25,-0.01,30.01,96727.88
516232,-0.09,-0.06,-1.02,0.09,-0.08,0.08,30.01,96723.89
516269,-0.09,-0.05,-1.02,-0.01,-0.08,0.13,30.01,96723.89
516306,-0.09,-0.05,-1.01,0.18,0.06,-0.12,30.01,96726.06
516343,-0.09,-0.06,-1.01,0.18,0.11,-0.06,30.01,96726.39
516382,-0.09,-0.05,-1.02,0.1,-0.03,0.05,30.01,96726.05
516421,-0.09,-0.05,-1.02,-0.04,0.15,0.11,30.02,96726.59
516459,-0.09,-0.06,-1.02,0.06,0.02,-0.29,30.02,96726.59
516495,-0.09,-0.05,-1.02,0.1,0.14,0.17,30.01,96726.39
516530,-0.09,-0.06,-1.02,-0.1,0.06,-0.16,30.01,96726.39
516569,-0.09,-0.05,-1.02,0.1,0.14,-0.1,30.02,96728.39
516606,-0.09,-0.05,-1.02,0.39,0.12,-0.06,30.02,96726.89
516642,-0.09,-0.06,-1.02,0.19,-0.08,0.08,30.01,96726.89
516683,-0.09,-0.05,-1.02,0.1,0.06,0.02,30.01,96724.24
516722,-0.1,-0.06,-1.02,0.06,-0.29,-0.09,30.01,96724.24
516759,-0.09,-0.05,-1.02,0.13,0.02,-0.06,30.01,96724.22
516794,-0.09,-0.05,-1.02,0.09,0.29,0.02,30.01,96724.22
516833,-0.09,-0.05,-1.02,0.03,0.11,0.02,30.01,96726.39
516871,-0.09,-0.05,-1.02,0.28,-0.03,0.03,30.01,96726.22
516908,-0.09,-0.05,-1.02,0.25,0.05,-0.03,30.01,96726.22
516943,-0.09,-0.05,-1.02,0.16,0.28,-0.04,30.01,96727.39
516980,-0.09,-0.06,-1.02,0.18,0.06,-0.04,30.01,96727.39
517022,-0.09,-0.05,-1.02,0.21,0.08,-0.01,30.02,96725.89
517059,-0.09,-0.05,-1.02,0.53,0.14,0,30.02,96725.89
517096,-0.09,-0.06,-1.02,0.28,0.05,-0.1,30.01,96729.55
517133,-0.09,-0.05,-1.02,0.06,0.09,0.02,30.02,96725.1
517170,-0.09,-0.05,-1.02,0.41,0.25,0.03,30.02,96725.1
517206,-0.09,-0.05,-1.01,0.12,0.11,0.11,30.02,96727.25
517243,-0.09,-0.05,-1.02,0.12,-0.01,0.08,30.02,96727.25
517279,-0.09,-0.06,-1.02,0.27,0.11,0.2,30.02,96725.39
517316,-0.09,-0.06,-1.02,0.18,0.2,-0.13,30.02,96725.39
517359,-0.09,-0.05,-1.02,0.27,-0.01,-0.19,30.02,96724.77
517396,-0.09,-0.05,-1.02,0.04,0.14,-0.04,30.02,96723.9
517431,-0.09,-0.05,-1.02,0.13,0,-0.01,30.02,96723.9
517468,-0.09,-0.06,-1.02,0.33,0.12,0.05,30.01,96724.72
517506,-0.09,-0.05,-1.02,0.44,0.06,-0.09,30.01,96724.72
517542,-0.09,-0.05,-1.02,0.18,-0.08,-0.09,30.02,96725.72
517578,-0.09,-0.06,-1.02,0.41,0.15,0.05,30.02,96725.72
517615,-0.09,-0.05,-1.02,0.21,-0.01,0.19,30.01,96723.07
517658,-0.09,-0.05,-1.02,0.41,0.05,-0.27,30.01,96723.89
517694,-0.09,-0.06,-1.02,0.12,0.11,0.05,30.01,96723.89
517730,-0.09,-0.06,-1.01,0.09,-0.01,-0.07,30.02,96725.72
517768,-0.09,-0.05,-1.02,0.09,-0.06,-0.07,30.02,96725.72
517806,-0.09,-0.05,-1.02,0.18,-0.21,0.07,30.01,96725.07
517841,-0.09,-0.05,-1.02,0.04,0.08,-0.13,30.01,96725.07
517876,-0.09,-0.06,-1.01,0.25,-0.03,-0.29,30.01,96725.39
517915,-0.09,-0.05,-1.01,0.19,0.06,0.16,30.01,96725.39
517953,-0.09,-0.05,-1.02,0.3,0.09,-0.07,30.02,96725.1
518011,-0.09,-0.05,-1.02,0.39,0.18,0,30.02,96726.46
518046,-0.09,-0.05,-1.02,0.03,0.29,-0.07,30.02,96726.46
518086,-0.09,-0.06,-1.01,0.25,-0.09,-0.07,30.01,96724.39
518124,-0.09,-0.05,-1.01,0.16,0.06,0.13,30.02,96725.57
518160,-0.09,-0.05,-1.02,0.21,-0.08,-0.07,30.02,96725.57
518195,-0.09,-0.05,-1.02,0.28,0.15,0.05,30.02,96725.57
518234,-0.09,-0.05,-1.02,-0.01,0.15,0.13,30.02,96725.57
518272,-0.09,-0.05,-1.03,0.15,0.25,0.03,30.01,96724.72
518310,-0.09,-0.06,-1.02,0.16,0.05,0.19,30.02,96723.77
518347,-0.09,-0.05,-1.02,-0.04,0.05,0.03,30.02,96723.77
518385,-0.09,-0.05,-1.02,0.1,0.09,0.05,30.02,96726.59
518422,-0.09,-0.06,-1.01,0.24,0.11,-0.06,30.02,96726.59
518458,-0.09,-0.05,-1.02,0.15,0.11,-0.1,30.02,96727.58
518495,-0.09,-0.06,-1.02,0.03,-0.17,-0.06,30.02,96727.58
518533,-0.09,-0.05,-1.02,0.18,-0.04,0.07,30.02,96726.07
518569,-0.09,-0.05,-1.01,0.32,0.14,0.13,30.02,96726.07
518604,-0.08,-0.06,-1.02,0.13,0.08,-0.06,30.02,96726.1
518646,-0.09,-0.05,-1.02,0.1,0.23,-0.03,30.02,96726.96
518683,-0.09,-0.06,-1.02,-0.07,0.02,0,30.02,96726.96
518720,-0.09,-0.05,-1.02,0.25,-0.17,-0.07,30.02,96725.23
518757,-0.09,-0.05,-1.02,0.18,0.26,-0.07,30.02,96725.23
518794,-0.09,-0.05,-1.02,-0.02,0.11,-0.09,30.02,96726.92
518831,-0.09,-0.06,-1.02,0.16,-0.11,-0.12,30.02,96726.92
518867,-0.09,-0.05,-1.02,0.06,0.09,-0.13,30.02,96724.6
518904,-0.09,-0.06,-1.02,0.01,-0.37,-0.01,30.02,96726.29
518945,-0.09,-0.05,-1.02,0.03,-0.01,0.05,30.02,96726.29
518982,-0.09,-0.05,-1.01,0.22,0.15,-0.13,30.02,96729.11
519020,-0.09,-0.06,-1.01,0.27,0.14,0.07,30.02,96729.11
519058,-0.09,-0.05,-1.02,0.13,0.32,-0.1,30.02,96725.63
519110,-0.09,-0.05,-1.01,-0.07,0.06,-0.1,30.02,96726.42
519148,-0.09,-0.05,-1.02,0.5,0.11,0.07,30.02,96726.42
519186,-0.09,-0.06,-1.02,-0.16,0.08,-0.12,30.02,96725.29
519223,-0.09,-0.06,-1.01,0.19,-0.12,-0.15,30.02,96725.29
519259,-0.09,-0.05,-1.01,0.32,0.12,0.11,30.02,96726.26
519303,-0.09,-0.06,-1.02,-0.14,-0.2,0.02,30.02,96723.93
519342,-0.09,-0.05,-1.03,-0.04,0.21,-0.18,30.02,96723.93
519377,-0.09,-0.05,-1.02,0.27,0.06,-0.03,30.02,96723.93
519413,-0.09,-0.05,-1.01,0.18,-0.11,0.08,30.02,96723.93
519452,-0.09,-0.06,-1.02,0.25,-0.04,-0.06,30.02,96724.5
519491,-0.09,-0.05,-1.02,0.3,-0.12,-0.21,30.02,96723.1
519526,-0.09,-0.05,-1.02,0.06,-0.01,-0.01,30.02,96723.1
519562,-0.09,-0.05,-1.02,0.22,0.11,-0.15,30.02,96722.8
519605,-0.09,-0.06,-1.02,-0.02,0.26,0.02,30.02,96722.8
519642,-0.09,-0.06,-1.02,-0.04,0.08,-0.09,30.02,96724.07
519677,-0.09,-0.05,-1.02,0.03,0.15,-0.13,30.02,96724.07
519714,-0.09,-0.05,-1.02,0.25,0.26,-0.04,30.02,96724.63
519752,-0.09,-0.06,-1.02,0.35,0.05,0.05,30.02,96724.33
519789,-0.09,-0.06,-1.02,-0.01,0.29,-0.3,30.02,96724.33
519825,-0.09,-0.05,-1.02,0.32,0,0.02,30.03,96725.35
519862,-0.09,-0.05,-1.02,-0.01,0,-0.18,30.03,96725.35
519900,-0.09,-0.06,-1.02,0.09,0.09,-0.27,30.02,96724.96
519940,-0.09,-0.05,-1.02,0.22,0.29,0.03,30.02,96724.96
519977,-0.09,-0.05,-1.02,0.18,0.14,0,30.02,96726.66
520014,-0.09,-0.05,-1.02,0.3,0.18,-0.1,30.02,96724.13
520051,-0.09,-0.05,-1.02,0.25,0.14,-0.32,30.02,96724.13
520087,-0.09,-0.05,-1.02,0.1,0.05,-0.24,30.02,96726.82
520125,-0.09,-0.05,-1.02,0.18,-0.06,-0.03,30.02,96726.82
520161,-0.09,-0.06,-1.02,0.09,0,0.05,30.02,96725.76
520198,-0.09,-0.05,-1.02,0.27,-0.09,-0.23,30.02,96725.76
520240,-0.09,-0.05,-1.02,-0.11,0.12,0.08,30.02,96728.28
520276,-0.09,-0.05,-1.02,0.28,-0.01,0.07,30.02,96723.8
520312,-0.09,-0.05,-1.02,0.15,0.08,0.08,30.02,96723.8
520349,-0.09,-0.06,-1.01,0.15,0.12,-0.06,30.03,96724.53
520387,-0.09,-0.06,-1.02,0.12,-0.06,-0.12,30.03,96724.53
520424,-0.09,-0.06,-1.02,0.01,-0.06,-0.16,30.03,96724.19
520459,-0.09,-0.06,-1.01,0.47,-0.09,-0.01,30.03,96724.19
520497,-0.09,-0.05,-1.02,0.24,0.15,0,30.03,96727.21
520535,-0.09,-0.05,-1.02,0.28,0.09,0.13,30.03,96727.21
520574,-0.09,-0.05,-1.02,0.18,0.26,0.16,30.02,96723
520610,-0.09,-0.05,-1.03,0.15,0.08,-0.1,30.03,96724.03
520649,-0.09,-0.05,-1.02,0.35,0.06,-0.04,30.03,96724.03
520688,-0.1,-0.05,-1.02,0.03,-0.12,-0.04,30.03,96726.02
520723,-0.09,-0.05,-1.02,0.01,-0.08,0.03,30.03,96726.02
520759,-0.09,-0.05,-1.02,0.21,-0.03,-0.13,30.03,96726.02
520798,-0.09,-0.06,-1.02,0.18,0.12,-0.12,30.03,96726.02
520835,-0.09,-0.06,-1.02,0.19,0.21,-0.1,30.03,96727.18
520875,-0.09,-0.05,-1.02,0.03,0.06,-0.12,30.03,96725.89
520911,-0.09,-0.06,-1.01,0.38,-0.01,0,30.03,96725.89
520949,-0.09,-0.05,-1.03,0.1,-0.01,-0.16,30.03,96724.86
520986,-0.09,-0.05,-1.01,0.24,-0.01,-0.1,30.03,96724.86
521022,-0.09,-0.05,-1.02,0.22,0.14,-0.06,30.03,96727.35
521059,-0.09,-0.05,-1.02,0.1,0.12,-0.09,30.03,96727.35
521097,-0.09,-0.06,-1.01,0.36,-0.3,-0.19,30.03,96725.19
521134,-0.09,-0.05,-1.02,0.13,0.09,-0.18,30.03,96726.45
521169,-0.09,-0.05,-1.02,0.25,-0.01,-0.04,30.03,96726.45
521211,-0.09,-0.05,-1.01,0.24,0.25,0.13,30.03,96726.55
521248,-0.09,-0.05,-1.02,0.04,0.11,-0.04,30.03,96726.55
521285,-0.09,-0.06,-1.02,0.18,-0.18,-0.1,30.03,96726.52
521322,-0.09,-0.05,-1.01,0.01,0.02,-0.21,30.03,96726.52
521359,-0.09,-0.05,-1.02,0.01,-0.01,-0.16,30.03,96725.22
521396,-0.09,-0.06,-1.02,0.33,0.34,-0.1,30.03,96729.21
521433,-0.09,-0.05,-1.02,0.12,-0.06,-0.12,30.03,96729.21
521469,-0.09,-0.05,-1.02,0.09,-0.09,-0.06,30.03,96729.04
521509,-0.09,-0.05,-1.02,0.1,0.08,-0.01,30.03,96729.04
521546,-0.09,-0.06,-1.03,0.32,0.08,-0.04,30.03,96726.39
521584,-0.09,-0.06,-1.02,0.22,0.18,0.07,30.03,96725.39
521621,-0.09,-0.06,-1.02,0.21,0,-0.03,30.03,96725.03
521657,-0.09,-0.05,-1.02,0.28,0.02,-0.04,30.02,96726.99
521694,-0.09,-0.05,-1.02,0.18,0.05,0.03,30.02,96726.99
521732,-0.09,-0.06,-1.02,0.13,0.02,0.02,30.03,96724.75
521768,-0.09,-0.06,-1.02,0.19,0.09,-0.32,30.03,96724.75
521805,-0.09,-0.06,-1.02,0.28,0.06,0.16,30.03,96723.57
521866,-0.09,-0.05,-1.02,-0.05,0.23,0.05,30.03,96726.58
521904,-0.09,-0.06,-1.02,0.25,0.18,-0.16,30.03,96726.58
521939,-0.09,-0.05,-1.02,0.25,0.09,0,30.03,96726.89
521975,-0.09,-0.06,-1.02,0.22,0.2,0.02,30.03,96726.89
522014,-0.09,-0.05,-1.02,0.24,0.15,-0.07,30.03,96724.36
522053,-0.09,-0.05,-1.02,0.21,0.06,0.16,30.03,96725.06
522088,-0.09,-0.06,-1.02,0.22,0.03,-0.09,30.03,96725.06
522124,-0.1,-0.05,-1.02,-0.01,0.05,0.14,30.03,96728.08
522163,-0.09,-0.05,-1.02,0.16,0.34,0.19,30.03,96728.08
522204,-0.09,-0.06,-1.03,0.21,0.12,-0.29,30.03,96722.03
522240,-0.09,-0.06,-1.02,0.04,0.11,-0.27,30.03,96722.03
522276,-0.09,-0.05,-1.02,0.04,-0.06,0.11,30.03,96724.26
522314,-0.09,-0.06,-1.02,0.18,-0.24,0.07,30.03,96724.36
522351,-0.09,-0.06,-1.02,0.04,0.34,-0.15,30.03,96724.36
522387,-0.09,-0.05,-1.02,0.28,0.02,-0.07,30.02,96724.83
522424,-0.09,-0.06,-1.02,0.18,0.28,-0.07,30.02,96724.83
522462,-0.09,-0.05,-1.02,0.35,0.06,-0.15,30.03,96724.69
522503,-0.09,-0.05,-1.02,0.28,0.18,-0.06,30.03,96725.35
522540,-0.09,-0.05,-1.02,0.48,-0.11,-0.03,30.03,96725.35
522576,-0.09,-0.05,-1.02,0.35,0.14,-0.15,30.03,96727.75
522613,-0.09,-0.06,-1.02,-0.01,-0.12,-0.06,30.03,96727.75
522649,-0.09,-0.06,-1.01,0.06,-0.06,-0.1,30.03,96725.85
522687,-0.09,-0.05,-1.02,0.15,0.15,-0.09,30.03,96725.85
522724,-0.09,-0.05,-1.02,0.03,-0.2,0.02,30.03,96725.69
522760,-0.09,-0.05,-1.03,0.12,0.08,0.13,30.03,96725.69
522797,-0.09,-0.05,-1.01,0.01,-0.03,-0.16,30.03,96725.22
522839,-0.09,-0.05,-1.02,0.25,-0.04,-0.04,30.03,96724.75
522874,-0.09,-0.06,-1.02,0.19,0,0.14,30.03,96724.75
522911,-0.09,-0.06,-1.02,0.15,-0.11,0.03,30.03,96727.58
522949,-0.09,-0.05,-1.01,0.03,-0.01,-0.16,30.03,96727.58
522986,-0.09,-0.05,-1.02,0.22,0.2,0.16,30.03,96724.07
523022,-0.09,-0.05,-1.02,0.45,0.23,-0.07,30.03,96724.07
523059,-0.09,-0.06,-1.02,0.32,-0.12,-0.19,30.03,96724.42
523097,-0.09,-0.05,-1.02,0.09,-0.06,-0.09,30.03,96725.75
523138,-0.09,-0.05,-1.01,0.19,-0.12,-0.15,30.03,96725.75
523172,-0.09,-0.06,-1.01,0.41,-0.14,-0.15,30.03,96724.56
523212,-0.09,-0.05,-1.01,0.1,0.17,-0.09,30.03,96724.56
523251,-0.09,-0.05,-1.01,0.19,0.26,-0.12,30.03,96723.6
523288,-0.09,-0.06,-1.02,0.25,0,-0.1,30.03,96726.25
523340,-0.09,-0.06,-1.02,-0.04,0.14,-0.01,30.04,96726.96
523379,-0.09,-0.06,-1.02,0.12,-0.03,0.07,30.03,96724.42
523418,-0.09,-0.06,-1.02,0.1,0,-0.27,30.03,96724.42
523453,-0.09,-0.06,-1.01,0.18,-0.03,0.19,30.03,96726.42
523494,-0.09,-0.05,-1.01,0.16,0.31,-0.16,30.03,96726.45
523534,-0.09,-0.05,-1.02,0.07,0.18,-0.01,30.03,96726.45
523571,-0.09,-0.05,-1.02,0.47,0.05,-0.06,30.03,96727.11
523607,-0.09,-0.05,-1.02,0.54,0.26,-0.03,30.03,96727.11
523643,-0.09,-0.05,-1.02,0.28,-0.01,-0.04,30.04,96727.11
523681,-0.09,-0.05,-1.02,0.25,-0.17,0.07,30.04,96726.13
523718,-0.09,-0.05,-1.02,0.33,-0.04,-0.19,30.03,96725.78
523754,-0.09,-0.05,-1.02,-0.02,-0.14,0,30.04,96724.46
523796,-0.09,-0.05,-1.02,0.3,0.15,-0.09,30.04,96724.46
523833,-0.09,-0.05,-1.03,0.39,-0.08,-0.03,30.03,96727.61
523870,-0.09,-0.05,-1.02,0.45,-0.15,-0.04,30.03,96727.61
523907,-0.09,-0.05,-1.02,0.18,0.05,-0.1,30.04,96726.46
523943,-0.09,-0.06,-1.02,0.16,0.21,-0.12,30.04,96725.29
523980,-0.09,-0.06,-1.02,0.15,0.08,0.02,30.04,96725.29
524016,-0.09,-0.06,-1.02,0.18,0.34,-0.01,30.03,96727.28
524054,-0.09,-0.05,-1.02,0.28,0.21,0.02,30.03,96727.28
524090,-0.09,-0.05,-1.02,0.12,0.03,0.16,30.03,96724.63
524131,-0.09,-0.05,-1.02,0.12,0.21,-0.04,30.03,96724.63
524169,-0.09,-0.06,-1.02,0.38,0.05,-0.03,30.03,96725.78
524206,-0.09,-0.05,-1.02,0.07,-0.11,0.02,30.03,96727.32
524241,-0.09,-0.06,-1.02,0.39,-0.04,0.13,30.04,96727.32
524278,-0.09,-0.06,-1.02,0.15,0.23,0.1,30.03,96726.61
524316,-0.09,-0.05,-1.02,-0.07,0.2,-0.04,30.03,96726.61
524353,-0.09,-0.05,-1.02,0.07,0.03,-0.07,30.03,96727.28
524389,-0.09,-0.06,-1.02,0.18,0.05,-0.07,30.03,96727.28
524444,-0.09,-0.06,-1.02,-0.02,0.06,0.03,30.03,96727.08
524481,-0.09,-0.06,-1.02,0.39,-0.12,0.07,30.04,96725.13
524518,-0.1,-0.05,-1.02,-0.08,0.31,-0.03,30.04,96725.13
524555,-0.09,-0.05,-1.02,-0.07,0.05,-0.03,30.03,96727.78
524593,-0.09,-0.06,-1.01,0.16,-0.12,-0.04,30.03,96727.78
524631,-0.09,-0.05,-1.02,0.16,0.03,-0.1,30.04,96728.61
524667,-0.09,-0.05,-1.02,0.25,-0.24,-0.19,30.03,96724.13
524704,-0.09,-0.05,-1.02,0.18,-0.14,0,30.03,96724.13
524741,-0.09,-0.05,-1.03,0.1,-0.08,0.08,30.03,96726.45
524781,-0.09,-0.05,-1.02,-0.04,0.03,0.02,30.03,96726.45
524818,-0.09,-0.05,-1.02,0.03,0.14,-0.29,30.04,96725.46
524856,-0.09,-0.06,-1.02,0.22,0.08,-0.19,30.04,96725.46
524893,-0.09,-0.05,-1.01,0.35,0.06,0.19,30.04,96724.99
524929,-0.09,-0.06,-1.02,0.12,0,-0.09,30.03,96727.61
524965,-0.09,-0.05,-1.02,0.13,-0.08,0.07,30.03,96727.61
525004,-0.09,-0.06,-1.02,0.28,0.17,0,30.04,96726.62
525040,-0.09,-0.05,-1.02,0.18,-0.23,-0.27,30.04,96726.62
525080,-0.09,-0.05,-1.02,0.03,0.05,-0.21,30.03,96725.46
525118,-0.09,-0.06,-1.02,0.16,0.03,-0.12,30.03,96725.46
525156,-0.09,-0.05,-1.02,0.09,0.15,0.28,30.04,96724.66
525192,-0.09,-0.05,-1.02,0.12,-0.03,-0.07,30.04,96727.05
525228,-0.09,-0.05,-1.02,0.21,-0.01,0.02,30.04,96727.05
525265,-0.09,-0.06,-1.02,0.12,0.09,0,30.04,96725.02
525303,-0.09,-0.06,-1.02,-0.2,-0.06,-0.19,30.04,96725.02
525339,-0.09,-0.06,-1.01,0.12,0.08,0.16,30.04,96726.18
525375,-0.09,-0.05,-1.02,0.04,0.15,-0.26,30.04,96726.18
525418,-0.09,-0.05,-1.02,0.38,0.18,-0.33,30.04,96724.99
525455,-0.09,-0.06,-1.01,0.12,0.17,-0.29,30.04,96725.82
525491,-0.09,-0.06,-1.02,0.38,0.06,-0.06,30.04,96725.82
525528,-0.09,-0.05,-1.02,0.13,-0.01,0.23,30.04,96726.68
525565,-0.09,-0.05,-1.02,0.03,-0.14,0.08,30.04,96726.68
525603,-0.09,-0.05,-1.02,0.18,0.06,-0.06,30.04,96726.35
525660,-0.09,-0.05,-1.02,0.24,0.08,-0.13,30.04,96724.53
525696,-0.09,-0.06,-1.01,0.27,0.17,-0.09,30.04,96724.53
525739,-0.09,-0.05,-1.02,0.07,0,-0.01,30.04,96725.85
525776,-0.09,-0.05,-1.02,-0.01,-0.3,-0.07,30.04,96725.85
525812,-0.09,-0.05,-1.02,0.21,-0.04,-0.1,30.04,96727.52
525848,-0.09,-0.06,-1.02,0.12,0.17,0.13,30.04,96725.89
525887,-0.09,-0.05,-1.02,0.21,0.17,0.05,30.04,96725.89
525925,-0.09,-0.06,-1.02,0.13,-0.06,-0.1,30.05,96727.05
525961,-0.09,-0.06,-1.02,0.1,0.21,-0.13,30.05,96727.05
525997,-0.09,-0.05,-1.02,0.32,0.17,-0.03,30.05,96726.92
526034,-0.09,-0.05,-1.01,0.19,-0.15,0.14,30.05,96726.92
526076,-0.09,-0.05,-1.02,0.25,-0.03,0.03,30.04,96726.88
526112,-0.09,-0.05,-1.01,0.12,0.26,-0.36,30.05,96728.88
526149,-0.09,-0.05,-1.02,0.24,0.06,0.02,30.05,96728.88
526187,-0.09,-0.05,-1.02,0.21,0.06,-0.1,30.04,96723.39
526224,-0.09,-0.05,-1.02,-0.1,0.08,0.19,30.04,96723.39
526259,-0.09,-0.06,-1.01,-0.07,-0.01,-0.12,30.04,96727.05
526297,-0.09,-0.05,-1.02,0.28,0.14,0.1,30.04,96727.05
526334,-0.09,-0.05,-1.02,-0.04,0.26,-0.04,30.04,96724.55
526374,-0.09,-0.05,-1.02,0.28,0.06,-0.09,30.04,96724.19
526411,-0.09,-0.05,-1.02,0.39,0.26,-0.03,30.04,96724.19
526448,-0.09,-0.05,-1.01,0.28,-0.01,-0.19,30.05,96727.05
526485,-0.09,-0.06,-1.02,0.16,0.23,0.1,30.05,96727.05
526522,-0.09,-0.05,-1.02,0.28,0.14,0.02,30.04,96725.39
526559,-0.09,-0.05,-1.02,-0.02,0.11,0.08,30.04,96725.39
526596,-0.09,-0.05,-1.02,0.32,0.11,0,30.05,96725.89
526632,-0.09,-0.06,-1.02,0.27,0,-0.29,30.05,96726.05
526669,-0.09,-0.05,-1.02,0.12,0.15,-0.18,30.05,96726.05
526711,-0.09,-0.05,-1.02,-0.05,0.05,0,30.05,96727.55
526746,-0.09,-0.05,-1.02,0.07,0.08,-0.13,30.05,96727.55
526783,-0.09,-0.05,-1.02,0.27,0.2,-0.24,30.05,96727.71
526822,-0.09,-0.05,-1.01,0.1,-0.12,-0.01,30.05,96727.71
526859,-0.09,-0.05,-1.02,0.15,-0.3,-0.12,30.05,96725.89
526894,-0.09,-0.06,-1.02,0.19,0.28,-0.12,30.05,96727.39
526930,-0.09,-0.05,-1.02,0.28,0.26,0.08,30.05,96727.39
526968,-0.09,-0.06,-1.02,0.18,0.11,-0.03,30.04,96728.04
527009,-0.09,-0.05,-1.02,0.01,0.05,0.07,30.04,96728.04
527045,-0.09,-0.06,-1.01,0.06,0.23,-0.03,30.05,96724.89
527084,-0.09,-0.05,-1.02,0.18,0.17,-0.15,30.05,96724.89
527123,-0.09,-0.06,-1.02,0.32,0.14,-0.29,30.05,96725.28
527158,-0.09,-0.05,-1.02,-0.02,0.06,-0.04,30.05,96725.28
527194,-0.09,-0.05,-1.01,0.16,0.05,-0.09,30.05,96725.28
527233,-0.09,-0.05,-1.02,0.32,0.02,-0.01,30.05,96725.42
527270,-0.09,-0.06,-1.02,0.15,0.14,-0.04,30.05,96725.42
527305,-0.09,-0.06,-1.02,0.3,0.18,-0.12,30.05,96724.92
527346,-0.09,-0.05,-1.02,0.3,0,0.07,30.05,96724.92
527385,-0.09,-0.05,-1.02,0.47,0.08,-0.12,30.05,96725.92
527421,-0.09,-0.05,-1.02,0.35,0.34,0,30.05,96726.78
527458,-0.1,-0.06,-1.02,0.16,0.12,0.08,30.05,96726.78
527512,-0.09,-0.06,-1.02,0.09,0.17,-0.01,30.05,96726.82
527551,-0.09,-0.06,-1.02,0.15,0.15,0.07,30.05,96725.42
527588,-0.09,-0.05,-1.02,0.06,0.14,-0.16,30.05,96725.42
527624,-0.09,-0.05,-1.02,0.21,0.03,0.02,30.05,96728.05
527666,-0.09,-0.06,-1.01,0.15,-0.17,-0.24,30.05,96728.05
527704,-0.09,-0.06,-1.02,0.27,-0.12,-0.04,30.05,96726.55
527740,-0.09,-0.05,-1.02,0.32,0.03,-0.09,30.05,96726.55
527778,-0.09,-0.05,-1.01,-0.04,0.02,-0.09,30.04,96726.55
527814,-0.09,-0.05,-1.01,0.3,0.02,-0.27,30.05,96725.42
527851,-0.09,-0.06,-1.02,0.22,-0.06,-0.03,30.05,96725.42
527888,-0.09,-0.06,-1.01,0.42,0.05,-0.01,30.05,96726.58
527925,-0.09,-0.06,-1.02,0.16,0.21,-0.06,30.05,96726.58
527962,-0.09,-0.06,-1.02,0.15,-0.01,-0.16,30.05,96725.58
528003,-0.09,-0.06,-1.01,0.07,0.12,-0.01,30.05,96725.58
528040,-0.09,-0.05,-1.02,0.09,0.06,0,30.05,96727.39
528077,-0.09,-0.05,-1.02,-0.01,0.08,-0.13,30.05,96727.11
528113,-0.09,-0.05,-1.01,0.5,0.25,-0.07,30.05,96727.11
528150,-0.09,-0.05,-1.01,0.09,0.21,0.08,30.05,96727.39
528188,-0.09,-0.05,-1.02,0.36,0.05,0.03,30.05,96727.39
528225,-0.09,-0.06,-1.02,0.28,0.09,0.03,30.05,96731.86
528260,-0.09,-0.05,-1.02,-0.01,0.34,0.07,30.05,96731.86
528303,-0.09,-0.06,-1.02,0.27,-0.14,-0.24,30.05,96729.38
528342,-0.09,-0.06,-1.02,0.07,0.23,-0.07,30.04,96727.21
528377,-0.09,-0.06,-1.02,0.04,0.23,-0.03,30.04,96727.21
528412,-0.09,-0.06,-1.02,0.15,0,0,30.04,96727.71
528452,-0.09,-0.05,-1.01,0.19,0,-0.03,30.04,96727.71
528489,-0.09,-0.06,-1.03,0.32,0.15,-0.04,30.05,96726.08
528525,-0.09,-0.05,-1.01,0.09,-0.04,0.1,30.05,96726.08
528561,-0.09,-0.05,-1.02,0.45,0.44,-0.13,30.05,96725.72
528599,-0.09,-0.05,-1.02,0.27,0.31,-0.12,30.05,96723.74
528641,-0.09,-0.05,-1.02,0.22,-0.2,-0.03,30.05,96723.74
